transaction_id,customer_id,merchant_id,transaction_date,amount,currency,card_number,card_brand,card_type,card_subtype,merchant_name,merchant_category_code,merchant_category,merchant_description,transaction_status,authorization_code,region_code,region_name,country_code,timezone,customer_tier,customer_credit_limit,primary_department,sensitivity_level,risk_level,risk_score,is_international,is_online,processor_response_code,created_timestamp,updated_timestamp
TXN_E63D8CFFB65B,CUST_994840,MERCH_85698,2024-12-28 13:45:29,113.52,USD,3***-******-22894,AMEX,CREDIT,REWARDS,Grocery Store #107,5411,GROCERY,"Grocery Stores, Supermarkets",APPROVED,AUTH170291,ASIA_PAC,Asia Pacific,HK,Asia/Tokyo,STANDARD,10000,FRAUD,CONFIDENTIAL,HIGH,48.66,False,True,14,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_ECC0804AB234,CUST_819313,MERCH_19631,2025-01-03 14:28:40,1370.94,USD,3***-******-42257,AMEX,CREDIT,REWARDS,Retail Store #438,5311,RETAIL,Department Stores,APPROVED,AUTH488202,US_EAST,US East,US,America/New_York,SILVER,25000,OPERATIONS,INTERNAL,LOW,92.82,False,False,51,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_8850D0603690,CUST_490624,MERCH_79788,2025-01-08 04:34:04,460.44,USD,5***-****-****-5405,MASTERCARD,CREDIT,REWARDS,Liquor Store #800,5921,LIQUOR,"Package Stores, Beer, Wine, Liquor",APPROVED,AUTH641153,EUROPE,Europe,FR,Europe/London,STANDARD,10000,COMPLIANCE,PUBLIC,LOW,85.61,False,True,43,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_D146410667DF,CUST_971860,MERCH_63122,2025-04-13 18:55:57,750.92,USD,3***-******-41729,AMEX,CREDIT,CASHBACK,Entertainment Store #665,7995,ENTERTAINMENT,"Betting, Gambling",CANCELLED,AUTH115949,EUROPE,Europe,UK,Europe/London,STANDARD,10000,COMPLIANCE,INTERNAL,MEDIUM,96.55,True,True,61,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_E2DBD32A656F,CUST_736648,MERCH_28628,2024-09-19 05:50:00,227.36,USD,4***-****-****-9709,VISA,CREDIT,REWARDS,Restaurant Store #581,5812,RESTAURANT,"Eating Places, Restaurants",APPROVED,AUTH963820,EUROPE,Europe,DE,Europe/London,GOLD,100000,CUSTOMER_SERVICE,INTERNAL,MEDIUM,95.96,True,True,61,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_EDEBA4F647A7,CUST_217221,MERCH_21063,2025-01-11 19:01:58,1561.42,USD,3***-******-53273,AMEX,CREDIT,CASHBACK,Retail Store #364,5311,RETAIL,Department Stores,PENDING,AUTH570005,EUROPE,Europe,UK,Europe/London,SILVER,25000,OPERATIONS,INTERNAL,LOW,84.31,False,True,00,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_120A4AA30453,CUST_253208,MERCH_68041,2024-12-27 05:25:04,119.26,USD,4***-****-****-3316,VISA,CREDIT,TRAVEL,Financial Store #738,6051,FINANCIAL,"Non-FI, Money Orders",APPROVED,AUTH658097,ASIA_PAC,Asia Pacific,SG,Asia/Tokyo,SILVER,25000,COMPLIANCE,INTERNAL,MEDIUM,12.85,True,True,00,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_79B5C873D3C1,CUST_734757,MERCH_53349,2025-05-04 18:56:16,347.22,USD,3***-******-61359,AMEX,DEBIT,STANDARD,Gas Store #304,5541,GAS,Service Stations,APPROVED,AUTH246142,EUROPE,Europe,IT,Europe/London,GOLD,100000,CUSTOMER_SERVICE,PUBLIC,LOW,24.92,True,True,05,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_C35BD6E3585A,CUST_312212,MERCH_30685,2025-06-20 17:48:21,555.35,USD,5***-****-****-1222,MASTERCARD,CREDIT,REWARDS,Entertainment Store #727,7995,ENTERTAINMENT,"Betting, Gambling",APPROVED,AUTH448628,EUROPE,Europe,FR,Europe/London,SILVER,25000,COMPLIANCE,INTERNAL,MEDIUM,10.1,True,False,61,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_6D239F6EFCE4,CUST_929093,MERCH_29875,2025-04-23 02:13:04,1659.91,USD,6***-****-****-8549,DISCOVER,CREDIT,TRAVEL,Apparel Store #899,5691,APPAREL,Men's and Women's Clothing,APPROVED,AUTH423595,US_EAST,US East,US,America/New_York,SILVER,25000,OPERATIONS,INTERNAL,MEDIUM,25.22,False,False,14,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_5847A5F6D668,CUST_159058,MERCH_71937,2025-07-13 11:18:59,508.64,USD,4***-****-****-7296,VISA,DEBIT,STANDARD,Entertainment Store #282,7995,ENTERTAINMENT,"Betting, Gambling",APPROVED,AUTH658235,EUROPE,Europe,DE,Europe/London,STANDARD,10000,COMPLIANCE,PUBLIC,LOW,88.33,False,True,51,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_43AC47975620,CUST_320438,MERCH_17932,2025-03-26 23:01:52,97.14,USD,4***-****-****-7688,VISA,CREDIT,REWARDS,Entertainment Store #470,7995,ENTERTAINMENT,"Betting, Gambling",PENDING,AUTH364795,US_WEST,US West,US,America/Los_Angeles,SILVER,25000,COMPLIANCE,PUBLIC,LOW,10.33,True,True,14,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_ADD0C5C52A20,CUST_581986,MERCH_29926,2024-11-24 16:47:59,652.31,USD,5***-****-****-5816,MASTERCARD,CREDIT,CASHBACK,Retail Store #714,5999,RETAIL,Miscellaneous Retail,APPROVED,AUTH987560,EUROPE,Europe,UK,Europe/London,STANDARD,10000,CUSTOMER_SERVICE,PUBLIC,LOW,97.34,False,False,61,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_602BC5B69C5D,CUST_866433,MERCH_54359,2024-12-28 00:10:34,990.71,USD,4***-****-****-8442,VISA,PREPAID,GIFT,Transport Store #630,4111,TRANSPORT,"Transportation, Suburban and Local",APPROVED,AUTH549779,ASIA_PAC,Asia Pacific,JP,Asia/Tokyo,PREMIUM,500000,CUSTOMER_SERVICE,RESTRICTED,LOW,66.25,True,True,41,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_5D9B7383B001,CUST_388343,MERCH_28025,2025-01-16 02:48:08,426.35,USD,6***-****-****-3942,DISCOVER,CREDIT,CASHBACK,Gas Store #154,5541,GAS,Service Stations,CANCELLED,AUTH225085,US_WEST,US West,US,America/Los_Angeles,GOLD,100000,CUSTOMER_SERVICE,PUBLIC,LOW,90.14,True,False,61,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_CDF319CD9BBE,CUST_827196,MERCH_86784,2024-12-14 23:22:19,435.04,USD,6***-****-****-9097,DISCOVER,CREDIT,REWARDS,Grocery Store #366,5411,GROCERY,"Grocery Stores, Supermarkets",APPROVED,AUTH673342,ASIA_PAC,Asia Pacific,AU,Asia/Tokyo,SILVER,25000,CUSTOMER_SERVICE,INTERNAL,MEDIUM,61.97,True,False,43,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_1948B5F43194,CUST_350297,MERCH_29948,2025-03-01 04:30:47,229.65,USD,3***-******-24228,AMEX,DEBIT,STANDARD,Grocery Store #502,5411,GROCERY,"Grocery Stores, Supermarkets",APPROVED,AUTH177979,US_EAST,US East,US,America/New_York,STANDARD,10000,OPERATIONS,PUBLIC,LOW,75.92,False,False,51,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_F60653442084,CUST_156701,MERCH_58890,2025-07-25 13:00:43,428.47,USD,5***-****-****-8089,MASTERCARD,DEBIT,STANDARD,Retail Store #234,5311,RETAIL,Department Stores,APPROVED,AUTH566929,US_WEST,US West,US,America/Los_Angeles,STANDARD,10000,OPERATIONS,PUBLIC,LOW,94.45,True,False,51,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_82AC38908852,CUST_697701,MERCH_67279,2025-01-01 16:01:17,542.4,USD,4***-****-****-7240,VISA,CREDIT,TRAVEL,Transport Store #735,4111,TRANSPORT,"Transportation, Suburban and Local",DECLINED,AUTH512485,EUROPE,Europe,FR,Europe/London,SILVER,25000,CUSTOMER_SERVICE,INTERNAL,MEDIUM,96.08,False,False,41,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_1BADC3EB6911,CUST_726499,MERCH_76834,2025-02-17 15:35:43,211.53,USD,6***-****-****-3684,DISCOVER,CREDIT,REWARDS,Grocery Store #137,5411,GROCERY,"Grocery Stores, Supermarkets",DECLINED,AUTH833872,ASIA_PAC,Asia Pacific,HK,Asia/Tokyo,STANDARD,10000,CUSTOMER_SERVICE,PUBLIC,LOW,73.45,True,False,61,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_F6B3DCC35CE5,CUST_216760,MERCH_35620,2024-10-06 09:00:05,311.79,USD,3***-******-20393,AMEX,CREDIT,REWARDS,Grocery Store #744,5411,GROCERY,"Grocery Stores, Supermarkets",PENDING,AUTH897894,US_EAST,US East,US,America/New_York,SILVER,25000,FRAUD,CONFIDENTIAL,HIGH,73.85,False,True,54,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_F5514F7E7D51,CUST_553332,MERCH_83740,2024-10-15 12:25:27,425.4,USD,4***-****-****-1466,VISA,PREPAID,GIFT,Grocery Store #900,5411,GROCERY,"Grocery Stores, Supermarkets",DECLINED,AUTH718423,US_WEST,US West,US,America/Los_Angeles,SILVER,25000,CUSTOMER_SERVICE,INTERNAL,MEDIUM,31.43,True,False,61,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_C273D43793A7,CUST_303512,MERCH_78557,2025-07-27 22:41:47,261.13,USD,6***-****-****-7679,DISCOVER,CREDIT,TRAVEL,Grocery Store #871,5411,GROCERY,"Grocery Stores, Supermarkets",APPROVED,AUTH348715,US_WEST,US West,US,America/Los_Angeles,SILVER,25000,CUSTOMER_SERVICE,PUBLIC,LOW,47.53,True,True,54,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_10D59F65CF77,CUST_173101,MERCH_86642,2025-02-24 12:05:32,868.79,USD,6***-****-****-6696,DISCOVER,CREDIT,CASHBACK,Transport Store #954,4111,TRANSPORT,"Transportation, Suburban and Local",DECLINED,AUTH791527,US_WEST,US West,US,America/Los_Angeles,GOLD,100000,CUSTOMER_SERVICE,PUBLIC,LOW,40.58,True,False,61,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_F293AC2F921F,CUST_844154,MERCH_87614,2025-07-05 12:23:59,412.47,USD,3***-******-64456,AMEX,CREDIT,REWARDS,Gas Store #539,5541,GAS,Service Stations,APPROVED,AUTH379702,ASIA_PAC,Asia Pacific,AU,Asia/Tokyo,STANDARD,10000,OPERATIONS,PUBLIC,LOW,56.88,True,False,41,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_A44600B01E0E,CUST_916329,MERCH_50671,2025-01-31 09:48:59,787.44,USD,4***-****-****-1899,VISA,CREDIT,REWARDS,Transport Store #283,4111,TRANSPORT,"Transportation, Suburban and Local",APPROVED,AUTH734536,EUROPE,Europe,FR,Europe/London,STANDARD,10000,CUSTOMER_SERVICE,INTERNAL,MEDIUM,70.42,True,False,05,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_4B3A0D60E3B1,CUST_110848,MERCH_20304,2025-01-25 23:10:34,445.95,USD,6***-****-****-8366,DISCOVER,CREDIT,TRAVEL,Gas Store #100,5541,GAS,Service Stations,APPROVED,AUTH310114,US_EAST,US East,US,America/New_York,STANDARD,10000,CUSTOMER_SERVICE,PUBLIC,LOW,19.24,False,True,54,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_B912F3E058D3,CUST_965080,MERCH_60121,2024-09-13 06:36:13,271.63,USD,4***-****-****-5388,VISA,CREDIT,CASHBACK,Financial Store #508,6051,FINANCIAL,"Non-FI, Money Orders",APPROVED,AUTH874180,ASIA_PAC,Asia Pacific,SG,Asia/Tokyo,STANDARD,10000,COMPLIANCE,PUBLIC,LOW,70.6,True,False,43,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_A64F49C1F276,CUST_752446,MERCH_74950,2024-11-10 03:19:13,433.45,USD,6***-****-****-8953,DISCOVER,CREDIT,REWARDS,Liquor Store #257,5921,LIQUOR,"Package Stores, Beer, Wine, Liquor",APPROVED,AUTH866716,US_EAST,US East,US,America/New_York,SILVER,25000,COMPLIANCE,PUBLIC,LOW,41.52,False,True,61,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_C008C900DDEA,CUST_350772,MERCH_21837,2025-01-30 09:39:04,1988.69,USD,6***-****-****-7891,DISCOVER,CREDIT,REWARDS,Financial Store #108,6051,FINANCIAL,"Non-FI, Money Orders",APPROVED,AUTH294050,EUROPE,Europe,ES,Europe/London,PREMIUM,500000,COMPLIANCE,RESTRICTED,MEDIUM,62.89,True,False,00,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_FA4B745F316E,CUST_980627,MERCH_78210,2024-09-26 07:06:00,311.68,USD,5***-****-****-9175,MASTERCARD,CREDIT,TRAVEL,Entertainment Store #830,7995,ENTERTAINMENT,"Betting, Gambling",APPROVED,AUTH954976,US_WEST,US West,US,America/Los_Angeles,STANDARD,10000,COMPLIANCE,PUBLIC,LOW,53.26,False,True,43,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_4459DFBED01E,CUST_405051,MERCH_85038,2025-03-16 17:49:52,702.37,USD,6***-****-****-9730,DISCOVER,CREDIT,TRAVEL,Retail Store #509,5311,RETAIL,Department Stores,PENDING,AUTH715710,US_EAST,US East,US,America/New_York,STANDARD,10000,CUSTOMER_SERVICE,INTERNAL,MEDIUM,88.89,False,True,00,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_A4F786E6853A,CUST_475357,MERCH_16084,2025-06-27 15:58:01,21.91,USD,3***-******-54212,AMEX,CREDIT,TRAVEL,Retail Store #286,5311,RETAIL,Department Stores,APPROVED,AUTH923023,US_EAST,US East,US,America/New_York,STANDARD,10000,CUSTOMER_SERVICE,PUBLIC,LOW,26.36,False,True,14,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_8DE7756BCAF3,CUST_321707,MERCH_37784,2025-04-26 17:58:24,1359.41,USD,3***-******-30636,AMEX,PREPAID,GIFT,Retail Store #953,5311,RETAIL,Department Stores,APPROVED,AUTH208736,ASIA_PAC,Asia Pacific,AU,Asia/Tokyo,PREMIUM,500000,OPERATIONS,RESTRICTED,LOW,12.99,False,False,05,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_2CCCA4FAB10B,CUST_880206,MERCH_69189,2025-03-29 00:37:31,224.62,USD,3***-******-44955,AMEX,CREDIT,CASHBACK,Financial Store #619,6051,FINANCIAL,"Non-FI, Money Orders",APPROVED,AUTH938695,US_EAST,US East,US,America/New_York,STANDARD,10000,COMPLIANCE,PUBLIC,LOW,92.35,False,False,05,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_FDC1312BDCF0,CUST_837221,MERCH_34055,2024-11-27 04:23:39,252.47,USD,3***-******-80576,AMEX,CREDIT,CASHBACK,Liquor Store #710,5921,LIQUOR,"Package Stores, Beer, Wine, Liquor",APPROVED,AUTH864112,EUROPE,Europe,FR,Europe/London,STANDARD,10000,COMPLIANCE,PUBLIC,LOW,83.17,False,True,00,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_4A6BAA2AD204,CUST_630949,MERCH_84777,2025-05-30 18:08:31,45.58,USD,6***-****-****-6072,DISCOVER,CREDIT,TRAVEL,Liquor Store #703,5921,LIQUOR,"Package Stores, Beer, Wine, Liquor",APPROVED,AUTH595853,EUROPE,Europe,UK,Europe/London,SILVER,25000,COMPLIANCE,PUBLIC,LOW,79.37,False,True,41,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_E9601B028F02,CUST_886733,MERCH_99209,2025-03-25 21:41:33,37.96,USD,4***-****-****-3533,VISA,CREDIT,CASHBACK,Entertainment Store #675,7995,ENTERTAINMENT,"Betting, Gambling",APPROVED,AUTH785926,US_EAST,US East,US,America/New_York,SILVER,25000,COMPLIANCE,PUBLIC,LOW,53.11,False,True,61,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_896F30B45A0F,CUST_827680,MERCH_27484,2025-08-28 08:57:51,1427.0,USD,6***-****-****-2314,DISCOVER,CREDIT,REWARDS,Apparel Store #477,5691,APPAREL,Men's and Women's Clothing,APPROVED,AUTH230730,EUROPE,Europe,UK,Europe/London,SILVER,25000,CUSTOMER_SERVICE,INTERNAL,MEDIUM,55.4,True,True,05,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_CAFD8F9F285E,CUST_359895,MERCH_25717,2025-07-09 00:06:42,1514.72,USD,4***-****-****-1348,VISA,CREDIT,CASHBACK,Retail Store #47,5311,RETAIL,Department Stores,APPROVED,AUTH901125,ASIA_PAC,Asia Pacific,JP,Asia/Tokyo,GOLD,100000,OPERATIONS,INTERNAL,MEDIUM,60.0,False,True,61,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_829231EC99DD,CUST_364972,MERCH_91381,2025-03-04 22:05:17,173.2,USD,6***-****-****-5369,DISCOVER,CREDIT,REWARDS,Entertainment Store #116,7995,ENTERTAINMENT,"Betting, Gambling",APPROVED,AUTH396720,EUROPE,Europe,UK,Europe/London,PREMIUM,500000,COMPLIANCE,RESTRICTED,LOW,94.69,True,False,51,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_0B88C4495E41,CUST_544965,MERCH_33023,2024-10-03 09:54:33,131.61,USD,3***-******-76891,AMEX,PREPAID,GIFT,Liquor Store #153,5921,LIQUOR,"Package Stores, Beer, Wine, Liquor",APPROVED,AUTH937997,US_EAST,US East,US,America/New_York,STANDARD,10000,COMPLIANCE,INTERNAL,MEDIUM,56.3,False,False,41,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_D3D8BEA8C58F,CUST_598351,MERCH_71527,2025-08-23 08:24:52,47.27,USD,5***-****-****-6131,MASTERCARD,CREDIT,REWARDS,Restaurant Store #670,5812,RESTAURANT,"Eating Places, Restaurants",APPROVED,AUTH352591,US_WEST,US West,US,America/Los_Angeles,STANDARD,10000,CUSTOMER_SERVICE,PUBLIC,LOW,97.05,False,True,00,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_098441C83399,CUST_371333,MERCH_75573,2025-08-31 00:42:52,163.77,USD,4***-****-****-3272,VISA,DEBIT,STANDARD,Financial Store #339,6051,FINANCIAL,"Non-FI, Money Orders",APPROVED,AUTH142441,ASIA_PAC,Asia Pacific,HK,Asia/Tokyo,STANDARD,10000,COMPLIANCE,INTERNAL,MEDIUM,84.92,True,True,05,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_807F1F3BCE8B,CUST_949687,MERCH_43503,2024-12-04 07:18:56,297.97,USD,6***-****-****-7709,DISCOVER,CREDIT,TRAVEL,Financial Store #975,6051,FINANCIAL,"Non-FI, Money Orders",APPROVED,AUTH681709,EUROPE,Europe,IT,Europe/London,SILVER,25000,COMPLIANCE,PUBLIC,LOW,99.71,True,False,05,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_12B3F85BE548,CUST_947380,MERCH_22773,2024-10-14 22:54:56,539.95,USD,3***-******-99028,AMEX,CREDIT,TRAVEL,Transport Store #139,4111,TRANSPORT,"Transportation, Suburban and Local",APPROVED,AUTH401759,EUROPE,Europe,IT,Europe/London,GOLD,100000,OPERATIONS,PUBLIC,LOW,25.05,True,False,00,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_670A9A492234,CUST_623724,MERCH_17009,2024-11-20 14:23:30,1062.42,USD,5***-****-****-2980,MASTERCARD,CREDIT,REWARDS,Apparel Store #651,5691,APPAREL,Men's and Women's Clothing,APPROVED,AUTH106664,ASIA_PAC,Asia Pacific,SG,Asia/Tokyo,SILVER,25000,FRAUD,RESTRICTED,CRITICAL,11.75,False,True,41,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_A6C21E795298,CUST_382284,MERCH_99904,2024-11-13 21:22:02,344.51,USD,4***-****-****-8195,VISA,CREDIT,CASHBACK,Apparel Store #464,5691,APPAREL,Men's and Women's Clothing,APPROVED,AUTH729110,EUROPE,Europe,UK,Europe/London,STANDARD,10000,OPERATIONS,INTERNAL,MEDIUM,51.49,True,False,43,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_11647D1CD390,CUST_214615,MERCH_87874,2025-08-27 21:18:06,904.24,USD,4***-****-****-9566,VISA,CREDIT,REWARDS,Retail Store #465,5311,RETAIL,Department Stores,APPROVED,AUTH139566,ASIA_PAC,Asia Pacific,SG,Asia/Tokyo,STANDARD,10000,CUSTOMER_SERVICE,INTERNAL,MEDIUM,45.24,False,False,51,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_4129A5D6B633,CUST_596910,MERCH_93448,2025-06-11 14:44:25,224.45,USD,6***-****-****-3822,DISCOVER,PREPAID,GIFT,Retail Store #633,5311,RETAIL,Department Stores,APPROVED,AUTH734249,ASIA_PAC,Asia Pacific,SG,Asia/Tokyo,STANDARD,10000,OPERATIONS,PUBLIC,LOW,18.63,True,False,61,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_85A6F5C8022B,CUST_917078,MERCH_97280,2024-10-26 07:15:47,183.65,USD,3***-******-96290,AMEX,CREDIT,REWARDS,Grocery Store #415,5411,GROCERY,"Grocery Stores, Supermarkets",DECLINED,AUTH320333,US_EAST,US East,US,America/New_York,STANDARD,10000,CUSTOMER_SERVICE,PUBLIC,LOW,53.26,False,False,54,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_6E49C7EE2ACF,CUST_642497,MERCH_78970,2025-05-10 03:52:15,66.48,USD,6***-****-****-6904,DISCOVER,CREDIT,REWARDS,Retail Store #11,5311,RETAIL,Department Stores,APPROVED,AUTH478053,US_EAST,US East,US,America/New_York,STANDARD,10000,CUSTOMER_SERVICE,PUBLIC,LOW,21.1,False,False,54,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_E49778AAF463,CUST_308142,MERCH_17681,2025-03-15 21:20:32,17.02,USD,6***-****-****-2541,DISCOVER,CREDIT,TRAVEL,Gas Store #974,5541,GAS,Service Stations,APPROVED,AUTH382523,EUROPE,Europe,FR,Europe/London,SILVER,25000,FRAUD,CONFIDENTIAL,HIGH,15.99,False,False,41,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_5A81DFD48A37,CUST_197917,MERCH_99704,2025-08-22 04:22:23,1773.73,USD,4***-****-****-3806,VISA,CREDIT,CASHBACK,Apparel Store #898,5691,APPAREL,Men's and Women's Clothing,APPROVED,AUTH509679,ASIA_PAC,Asia Pacific,SG,Asia/Tokyo,PREMIUM,500000,CUSTOMER_SERVICE,RESTRICTED,LOW,59.57,False,False,00,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_F9C38FB7CBC8,CUST_410121,MERCH_56921,2025-08-28 02:27:48,587.86,USD,5***-****-****-9385,MASTERCARD,CREDIT,TRAVEL,Financial Store #942,6051,FINANCIAL,"Non-FI, Money Orders",APPROVED,AUTH164678,US_WEST,US West,US,America/Los_Angeles,STANDARD,10000,COMPLIANCE,INTERNAL,MEDIUM,71.66,False,False,51,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_B528B81DBB1C,CUST_637547,MERCH_86697,2025-02-22 02:23:35,221.52,USD,3***-******-70850,AMEX,CREDIT,CASHBACK,Restaurant Store #174,5812,RESTAURANT,"Eating Places, Restaurants",APPROVED,AUTH672836,US_WEST,US West,US,America/Los_Angeles,STANDARD,10000,OPERATIONS,PUBLIC,LOW,68.51,True,False,51,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_916D4B235D16,CUST_341530,MERCH_88380,2025-01-31 14:24:29,355.1,USD,5***-****-****-7728,MASTERCARD,CREDIT,REWARDS,Retail Store #891,5311,RETAIL,Department Stores,APPROVED,AUTH230393,EUROPE,Europe,UK,Europe/London,SILVER,25000,CUSTOMER_SERVICE,PUBLIC,LOW,91.79,True,True,51,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_53568672160E,CUST_463750,MERCH_87954,2024-12-16 07:07:22,395.44,USD,3***-******-23670,AMEX,CREDIT,TRAVEL,Gas Store #252,5541,GAS,Service Stations,APPROVED,AUTH253082,ASIA_PAC,Asia Pacific,AU,Asia/Tokyo,STANDARD,10000,FRAUD,CONFIDENTIAL,HIGH,16.15,True,True,54,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_60F61BCAB9A2,CUST_432951,MERCH_25074,2025-02-15 11:50:41,314.9,USD,3***-******-91436,AMEX,CREDIT,TRAVEL,Liquor Store #505,5921,LIQUOR,"Package Stores, Beer, Wine, Liquor",PENDING,AUTH302510,EUROPE,Europe,ES,Europe/London,SILVER,25000,COMPLIANCE,PUBLIC,LOW,72.94,False,False,05,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_5132BEE2CA14,CUST_601810,MERCH_61792,2024-09-12 14:30:44,118.68,USD,6***-****-****-7026,DISCOVER,CREDIT,REWARDS,Apparel Store #910,5691,APPAREL,Men's and Women's Clothing,APPROVED,AUTH637113,EUROPE,Europe,IT,Europe/London,SILVER,25000,OPERATIONS,PUBLIC,LOW,37.63,False,True,14,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_1204977BA2A2,CUST_183255,MERCH_64014,2025-09-06 06:49:53,753.36,USD,5***-****-****-4559,MASTERCARD,CREDIT,REWARDS,Liquor Store #567,5921,LIQUOR,"Package Stores, Beer, Wine, Liquor",APPROVED,AUTH242756,ASIA_PAC,Asia Pacific,SG,Asia/Tokyo,PREMIUM,500000,COMPLIANCE,RESTRICTED,LOW,20.51,False,True,41,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_A7951DEE50FD,CUST_125203,MERCH_30922,2024-10-17 13:03:00,1095.49,USD,5***-****-****-7886,MASTERCARD,CREDIT,CASHBACK,Retail Store #252,5311,RETAIL,Department Stores,APPROVED,AUTH622049,ASIA_PAC,Asia Pacific,HK,Asia/Tokyo,GOLD,100000,OPERATIONS,INTERNAL,LOW,82.83,False,False,14,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_6CE8E405C8C7,CUST_149731,MERCH_80745,2024-10-11 16:59:25,205.08,USD,4***-****-****-5441,VISA,CREDIT,REWARDS,Gas Store #662,5541,GAS,Service Stations,APPROVED,AUTH578151,ASIA_PAC,Asia Pacific,HK,Asia/Tokyo,PREMIUM,500000,CUSTOMER_SERVICE,RESTRICTED,MEDIUM,86.53,True,False,41,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_5AF0910BBA21,CUST_239022,MERCH_35801,2025-02-04 04:17:42,443.69,USD,3***-******-11715,AMEX,CREDIT,TRAVEL,Financial Store #798,6051,FINANCIAL,"Non-FI, Money Orders",APPROVED,AUTH318722,US_EAST,US East,US,America/New_York,SILVER,25000,COMPLIANCE,PUBLIC,LOW,98.73,False,False,51,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_97BFD888DFEF,CUST_423934,MERCH_98847,2025-06-24 17:48:35,406.87,USD,6***-****-****-5663,DISCOVER,CREDIT,REWARDS,Retail Store #500,5999,RETAIL,Miscellaneous Retail,APPROVED,AUTH218236,US_EAST,US East,US,America/New_York,STANDARD,10000,CUSTOMER_SERVICE,PUBLIC,LOW,90.63,False,False,51,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_25EEF12A9391,CUST_501157,MERCH_48550,2025-06-04 14:07:44,374.68,USD,6***-****-****-1088,DISCOVER,CREDIT,CASHBACK,Transport Store #870,4111,TRANSPORT,"Transportation, Suburban and Local",APPROVED,AUTH457348,ASIA_PAC,Asia Pacific,SG,Asia/Tokyo,GOLD,100000,CUSTOMER_SERVICE,INTERNAL,MEDIUM,18.95,True,False,05,2025-09-11 14:47:23,2025-09-11 14:47:23
